date,asset_id,region,scope1_tco2e,scope2_tco2e,scope3_tco2e,total_emissions_tco2e,emission_intensity_tco2e_per_boe
2024-10-18,AST004,Middle East,1143.34,537.98,5135.16,6816.48,0.0979
2024-10-18,AST006,Americas,699.69,289.66,2655.73,3645.08,0.0678
2024-10-18,AST012,Europe,797.9,281.11,3463.22,4542.23,0.0863
2024-10-18,AST014,Middle East,798.49,270.2,2791.915,3860.605,0.0708
2024-10-18,AST016,Americas,519.25,183.23,1887.01,2589.49,0.0653
2024-10-18,AST017,Europe,929.57,337.54,3515.8,4782.91,0.0663
2024-10-18,AST019,Middle East,392.84,163.72,1353.16,1909.72,0.0762
2024-10-18,AST021,Americas,873.05,469.34,3441.44,4783.83,0.0805
2024-10-18,AST023,Asia Pacific,586.87,191.0,2678.07,3455.94,0.0846
2024-10-18,AST024,Middle East,833.83,263.73,2596.2,3693.76,0.0821
2024-10-19,AST001,Americas,720.73,259.9,1882.79,2863.42,0.0876
2024-10-19,AST002,Europe,472.58,164.96,1728.185,2365.725,0.0818
2024-10-19,AST003,Asia Pacific,498.82,174.02,2225.29,2898.13,0.0785
2024-10-19,AST004,Middle East,1197.22,323.31,3503.06,5023.59,0.0796
2024-10-19,AST005,Africa,547.36,340.77,2223.21,3111.34,0.0713
2024-10-19,AST006,Americas,855.41,377.02,3378.71,4611.14,0.0978
2024-10-19,AST007,Europe,1121.99,387.53,4986.14,6495.66,0.0971
2024-10-19,AST008,Asia Pacific,513.305,174.89,1913.785,2601.98,0.0879
2024-10-19,AST010,Africa,500.71,167.86,1862.31,2530.88,0.0849
2024-10-19,AST012,Europe,816.09,171.08,2950.76,3937.93,0.082
2024-10-19,AST013,Asia Pacific,919.82,369.61,3542.96,4832.39,0.084
2024-10-19,AST015,Africa,451.63,118.06,1659.425,2229.115,0.0851
2024-10-19,AST018,Asia Pacific,1407.73,279.43,4918.09,6605.25,0.0939
2024-10-19,AST019,Middle East,631.21,119.43,1895.53,2646.17,0.0912
2024-10-19,AST020,Africa,720.71,276.18,2821.33,3818.22,0.0725
2024-10-19,AST022,Europe,739.28,145.39,2370.32,3254.99,0.0959
2024-10-19,AST027,Europe,1413.51,475.78,4668.86,6558.15,0.09
2024-10-19,AST028,Asia Pacific,1549.28,502.4,5202.67,7254.35,0.0946
2024-10-19,AST029,Middle East,618.58,317.6,2839.41,3775.59,0.0877
2024-10-20,AST002,Europe,460.835,128.7,1957.96,2547.495,0.0898
2024-10-20,AST003,Asia Pacific,578.61,142.03,2012.49,2733.13,0.0678
2024-10-20,AST004,Middle East,916.4,446.38,3952.81,5315.59,0.0817
2024-10-20,AST008,Asia Pacific,579.7,154.575,2005.305,2739.58,0.0888
2024-10-20,AST009,Middle East,645.33,235.47,2972.34,3853.14,0.0928
2024-10-20,AST010,Africa,414.97,123.65,1666.3,2204.92,0.0819
2024-10-20,AST011,Americas,1050.75,469.84,3470.28,4990.87,0.0682
2024-10-20,AST016,Americas,687.94,203.36,1957.93,2849.23,0.075
2024-10-20,AST017,Europe,1415.81,542.73,3569.97,5528.51,0.0789
2024-10-20,AST018,Asia Pacific,1008.22,435.29,5380.27,6823.78,0.0944
2024-10-20,AST019,Middle East,536.035,172.08,1608.65,2316.765,0.0832
2024-10-20,AST020,Africa,850.52,235.75,3916.72,5002.99,0.093
2024-10-20,AST022,Europe,708.22,136.36,2413.95,3258.53,0.0886
2024-10-20,AST023,Asia Pacific,558.73,284.29,2312.3,3155.32,0.0686
2024-10-20,AST025,Africa,974.23,344.775,3741.91,5060.915,0.0946
2024-10-20,AST027,Europe,1165.96,317.74,3610.72,5094.42,0.0644
2024-10-20,AST029,Middle East,697.76,278.25,2285.61,3261.62,0.0855
2024-10-21,AST001,Americas,711.62,170.405,2459.64,3341.665,0.0942
2024-10-21,AST002,Europe,691.85,127.42,2010.72,2829.99,0.0979
2024-10-21,AST003,Asia Pacific,651.9,158.84,1894.82,2705.56,0.0792
2024-10-21,AST005,Africa,829.55,208.92,2459.495,3497.965,0.0799
2024-10-21,AST010,Africa,524.79,170.41,1459.37,2154.57,0.079
2024-10-21,AST012,Europe,906.19,317.54,2452.41,3676.14,0.0834
2024-10-21,AST013,Asia Pacific,974.1,428.73,2983.92,4386.75,0.0796
2024-10-21,AST014,Middle East,1109.32,436.87,4177.28,5723.47,0.1017
2024-10-21,AST017,Europe,1033.68,512.285,4044.47,5590.435,0.0825
2024-10-21,AST018,Asia Pacific,1047.3,270.94,3295.95,4614.19,0.0706
2024-10-21,AST025,Africa,1081.92,426.77,3128.06,4636.75,0.0782
2024-10-21,AST030,Africa,1579.725,402.565,4406.66,6388.95,0.0799
2024-10-22,AST002,Europe,702.555,144.15,2001.115,2847.82,0.0888
2024-10-22,AST003,Asia Pacific,953.79,228.45,2594.05,3776.29,0.0863
2024-10-22,AST005,Africa,752.66,176.16,3010.3,3939.12,0.0915
2024-10-22,AST007,Europe,1233.95,514.79,3638.17,5386.91,0.0766
2024-10-22,AST009,Middle East,710.4,168.135,2623.76,3502.295,0.0831
2024-10-22,AST011,Americas,1126.61,275.88,3760.45,5162.94,0.0687
2024-10-22,AST013,Asia Pacific,920.9,370.46,3683.97,4975.33,0.0955
2024-10-22,AST015,Africa,458.6567,125.3267,1523.0133,2106.9967,0.0821
2024-10-22,AST018,Asia Pacific,948.65,385.24,4045.93,5379.82,0.0764
2024-10-22,AST020,Africa,904.86,280.13,3790.95,4975.94,0.0951
2024-10-22,AST021,Americas,1131.65,235.73,3845.91,5213.29,0.0821
2024-10-22,AST024,Middle East,774.08,283.505,2831.185,3888.77,0.084
2024-10-22,AST025,Africa,680.99,435.85,3742.68,4859.52,0.0892
2024-10-22,AST029,Middle East,689.89,147.27,2666.44,3503.6,0.0933
2024-10-23,AST004,Middle East,1114.14,428.34,3122.86,4665.34,0.0731
2024-10-23,AST005,Africa,700.16,197.16,2569.95,3467.27,0.0778
2024-10-23,AST008,Asia Pacific,681.795,190.04,1846.0,2717.835,0.0827
2024-10-23,AST011,Americas,1406.28,439.22,4423.165,6268.665,0.079
2024-10-23,AST012,Europe,780.48,217.63,2297.33,3295.44,0.0668
2024-10-23,AST013,Asia Pacific,1194.71,295.0,2885.73,4375.44,0.0738
2024-10-23,AST016,Americas,571.25,208.51,2098.98,2878.74,0.0749
2024-10-23,AST017,Europe,1246.33,405.7,4631.6367,6283.6667,0.0935
2024-10-23,AST019,Middle East,644.9,189.03,2151.93,2985.86,0.101
2024-10-23,AST020,Africa,670.26,285.78,3296.84,4252.88,0.0907
2024-10-23,AST021,Americas,1049.45,420.65,2695.58,4165.68,0.0713
2024-10-23,AST022,Europe,609.13,223.865,1748.34,2581.335,0.0796
2024-10-23,AST024,Middle East,763.77,244.63,3095.89,4104.29,0.0915
2024-10-23,AST025,Africa,875.32,323.07,3430.65,4629.04,0.0871
2024-10-23,AST027,Europe,1097.35,280.82,4136.24,5514.41,0.0728
2024-10-23,AST028,Asia Pacific,1624.4733,423.8267,4275.07,6323.37,0.0841
2024-10-23,AST030,Africa,1004.895,427.485,4243.905,5676.285,0.0777
2024-10-24,AST001,Americas,866.8,204.95,2366.21,3437.96,0.0959
2024-10-24,AST002,Europe,719.7,116.85,2255.47,3092.02,0.0973
2024-10-24,AST003,Asia Pacific,599.765,227.42,2249.61,3076.795,0.0824
2024-10-24,AST004,Middle East,1202.44,320.93,4308.6167,5831.9867,0.0854
2024-10-24,AST005,Africa,747.9567,292.1667,2593.0367,3633.16,0.0827
2024-10-24,AST010,Africa,419.58,132.56,1888.53,2440.67,0.0919
2024-10-24,AST011,Americas,1549.805,496.015,4432.885,6478.705,0.0786
2024-10-24,AST013,Asia Pacific,937.35,285.61,3620.12,4843.08,0.0888
2024-10-24,AST014,Middle East,900.53,388.19,3794.96,5083.68,0.094
2024-10-24,AST015,Africa,486.4,159.36,1463.93,2109.69,0.0846
2024-10-24,AST017,Europe,1238.96,528.41,3522.83,5290.2,0.0778
2024-10-24,AST018,Asia Pacific,1260.94,422.98,5326.06,7009.98,0.0939
2024-10-24,AST019,Middle East,591.62,112.61,1583.94,2288.17,0.0876
2024-10-24,AST022,Europe,378.95,156.63,1643.75,2179.33,0.0755
2024-10-24,AST023,Asia Pacific,630.51,195.08,2941.23,3766.82,0.0896
2024-10-24,AST024,Middle East,915.21,266.79,2207.07,3389.07,0.0744
2024-10-24,AST026,Americas,1173.35,348.2,2770.7,4292.25,0.0704
2024-10-24,AST028,Asia Pacific,1778.46,377.45,5470.15,7626.06,0.1037
2024-10-24,AST029,Middle East,607.11,290.51,1926.94,2824.56,0.0681
2024-10-24,AST030,Africa,1239.44,375.28,4105.66,5720.38,0.0752
2024-10-25,AST002,Europe,479.175,124.135,1729.835,2333.145,0.0804
2024-10-25,AST003,Asia Pacific,498.78,206.43,2374.82,3080.03,0.083
2024-10-25,AST005,Africa,944.64,182.51,2540.78,3667.93,0.0778
2024-10-25,AST016,Americas,647.16,211.4233,2273.19,3131.7733,0.0838
2024-10-25,AST020,Africa,827.75,184.82,3449.61,4462.18,0.0951
2024-10-25,AST022,Europe,474.62,199.19,1985.97,2659.78,0.0784
2024-10-25,AST024,Middle East,809.95,305.365,2595.225,3710.54,0.079
2024-10-25,AST025,Africa,1068.84,309.6,3311.74,4690.18,0.0864
2024-10-25,AST028,Asia Pacific,1195.03,492.07,4696.6,6383.7,0.0862
2024-10-26,AST002,Europe,621.04,177.53,1420.41,2218.98,0.0724
2024-10-26,AST009,Middle East,832.93,159.98,2667.55,3660.46,0.085
2024-10-26,AST011,Americas,1468.83,352.5,4492.43,6313.76,0.086
2024-10-26,AST013,Asia Pacific,896.125,352.505,3306.155,4554.785,0.0758
2024-10-26,AST015,Africa,359.65,175.71,1311.88,1847.24,0.0709
2024-10-26,AST017,Europe,895.535,362.17,4094.755,5352.46,0.0809
2024-10-26,AST021,Americas,1367.455,462.435,4571.875,6401.765,0.093
2024-10-26,AST024,Middle East,718.79,278.3,2433.65,3430.74,0.0695
2024-10-26,AST025,Africa,830.12,295.95,2834.16,3960.23,0.0754
2024-10-26,AST027,Europe,1129.15,392.0433,4477.3233,5998.5167,0.0837
2024-10-26,AST029,Middle East,508.73,186.77,2386.83,3082.33,0.077
2024-10-27,AST002,Europe,704.62,127.73,1956.55,2788.9,0.0965
2024-10-27,AST004,Middle East,1280.9,488.195,4529.955,6299.05,0.086
2024-10-27,AST006,Americas,901.7433,330.7867,3014.65,4247.18,0.0832
2024-10-27,AST007,Europe,1399.02,353.06,4354.65,6106.73,0.0862
2024-10-27,AST008,Asia Pacific,538.2,129.91,2083.56,2751.67,0.0811
2024-10-27,AST009,Middle East,773.54,345.88,2965.31,4084.73,0.0927
2024-10-27,AST012,Europe,944.33,321.14,2677.45,3942.92,0.0806
2024-10-27,AST013,Asia Pacific,799.61,199.25,3720.8,4719.66,0.0845
2024-10-27,AST014,Middle East,772.75,410.48,4136.39,5319.62,0.0923
2024-10-27,AST016,Americas,562.64,130.38,2403.93,3096.95,0.0847
2024-10-27,AST017,Europe,848.54,456.95,3260.95,4566.44,0.0677
2024-10-27,AST018,Asia Pacific,1261.655,443.96,4561.07,6266.685,0.0846
2024-10-27,AST024,Middle East,926.25,231.3,3232.09,4389.64,0.0943
2024-10-27,AST025,Africa,1084.77,254.48,3460.62,4799.87,0.0886
2024-10-27,AST027,Europe,1011.51,416.68,4111.175,5539.365,0.0779
2024-10-27,AST028,Asia Pacific,1367.77,572.97,3497.24,5437.98,0.0705
2024-10-27,AST030,Africa,1576.6,458.52,5769.32,7804.44,0.1
2024-10-28,AST001,Americas,619.335,236.75,2135.68,2991.765,0.0874
2024-10-28,AST002,Europe,468.58,159.12,2052.26,2679.96,0.0859
2024-10-28,AST005,Africa,609.225,222.525,2545.75,3377.5,0.0763
2024-10-28,AST008,Asia Pacific,620.05,154.63,2065.83,2840.51,0.0963
2024-10-28,AST009,Middle East,596.79,244.37,2608.685,3449.845,0.0802
2024-10-28,AST010,Africa,448.32,93.3,1935.9,2477.52,0.0948
2024-10-28,AST012,Europe,1051.52,192.82,2718.16,3962.5,0.0806
2024-10-28,AST015,Africa,335.87,189.94,1449.13,1974.94,0.0782
2024-10-28,AST016,Americas,648.395,266.53,2397.21,3312.135,0.0879
2024-10-28,AST017,Europe,1117.97,370.6,3573.435,5062.005,0.0745
2024-10-28,AST020,Africa,989.5,373.35,3625.38,4988.23,0.0952
2024-10-28,AST022,Europe,605.42,217.43,1909.04,2731.89,0.0768
2024-10-28,AST028,Asia Pacific,1191.43,279.13,4562.13,6032.69,0.0877
2024-10-28,AST029,Middle East,553.41,221.375,2169.125,2943.91,0.0741
2024-10-28,AST030,Africa,1383.3,344.61,5516.44,7244.35,0.0922
2024-10-29,AST004,Middle East,1092.19,310.06,3292.97,4695.22,0.0698
2024-10-29,AST007,Europe,946.42,512.62,3763.3,5222.34,0.0788
2024-10-29,AST008,Asia Pacific,398.34,108.85,1487.03,1994.22,0.067
2024-10-29,AST009,Middle East,666.325,217.185,2188.775,3072.285,0.0718
2024-10-29,AST014,Middle East,685.8,329.75,3722.77,4738.32,0.0831
2024-10-29,AST015,Africa,505.005,141.23,1593.645,2239.88,0.0854
2024-10-29,AST018,Asia Pacific,985.57,343.38,4755.46,6084.41,0.0887
2024-10-29,AST020,Africa,988.875,281.97,3733.615,5004.46,0.0955
2024-10-29,AST021,Americas,802.86,347.0,3477.48,4627.34,0.0768
2024-10-29,AST022,Europe,428.84,128.85,2258.19,2815.88,0.088
2024-10-29,AST023,Asia Pacific,623.66,302.71,2710.65,3637.02,0.0889
2024-10-29,AST025,Africa,880.05,304.42,3813.19,4997.66,0.0899
2024-10-29,AST027,Europe,1444.41,364.125,4521.14,6329.675,0.0855
2024-10-30,AST003,Asia Pacific,607.425,185.91,2675.335,3468.67,0.0944
2024-10-30,AST005,Africa,661.78,197.62,2293.19,3152.59,0.0672
2024-10-30,AST007,Europe,964.93,309.78,4999.7,6274.41,0.0855
2024-10-30,AST008,Asia Pacific,598.4,148.68,1836.82,2583.9,0.073
2024-10-30,AST009,Middle East,762.51,260.53,2479.995,3503.035,0.0835
2024-10-30,AST011,Americas,1389.8233,371.4467,4388.1467,6149.4167,0.0828
2024-10-30,AST012,Europe,1050.95,398.19,3865.39,5314.53,0.1028
2024-10-30,AST015,Africa,524.21,156.41,1592.3,2272.92,0.0854
2024-10-30,AST016,Americas,567.19,202.9,1761.5,2531.59,0.0787
2024-10-30,AST017,Europe,1254.81,534.25,5050.6,6839.66,0.0961
2024-10-30,AST018,Asia Pacific,1442.255,365.885,3722.9,5531.04,0.0809
2024-10-30,AST019,Middle East,585.84,106.53,1374.45,2066.82,0.0778
2024-10-30,AST020,Africa,921.36,315.57,2783.14,4020.07,0.0795
2024-10-30,AST024,Middle East,808.93,263.71,2857.92,3930.56,0.0812
2024-10-30,AST027,Europe,1038.06,313.19,4527.69,5878.94,0.0737
2024-10-30,AST028,Asia Pacific,1409.02,450.37,5167.76,7027.15,0.0919
2024-10-30,AST029,Middle East,569.745,202.29,2441.645,3213.68,0.081
2024-10-31,AST003,Asia Pacific,604.75,238.33,2564.93,3408.01,0.0859
2024-10-31,AST005,Africa,613.46,304.66,2801.81,3719.93,0.0773
2024-10-31,AST007,Europe,1217.6,402.28,3969.99,5589.87,0.0849
2024-10-31,AST008,Asia Pacific,511.82,160.9,1806.4,2479.12,0.089
2024-10-31,AST010,Africa,459.9625,146.565,1704.78,2311.3075,0.0874
2024-10-31,AST012,Europe,841.87,274.465,2543.02,3659.355,0.0746
2024-10-31,AST014,Middle East,752.28,284.62,3708.42,4745.32,0.0885
2024-10-31,AST015,Africa,416.01,155.45,1340.9,1912.36,0.0721
2024-10-31,AST016,Americas,725.38,264.74,2246.52,3236.64,0.095
2024-10-31,AST017,Europe,1273.99,474.06,3801.86,5549.91,0.0806
2024-10-31,AST018,Asia Pacific,1433.0,485.49,5019.94,6938.43,0.0922
2024-10-31,AST019,Middle East,461.15,131.04,1853.52,2445.71,0.0878
2024-10-31,AST020,Africa,1006.89,318.6133,3509.0767,4834.58,0.0912
2024-10-31,AST021,Americas,985.52,428.92,3376.43,4790.87,0.0735
2024-10-31,AST022,Europe,468.33,201.51,2404.57,3074.41,0.0937
2024-10-31,AST023,Asia Pacific,550.27,232.06,2317.46,3099.79,0.0684
2024-10-31,AST025,Africa,1014.92,310.07,3248.11,4573.1,0.0859
2024-10-31,AST026,Americas,853.61,327.14,3577.28,4758.03,0.0765
2024-10-31,AST029,Middle East,498.85,159.42,2003.71,2661.98,0.0728
2024-10-31,AST030,Africa,938.47,340.06,4091.7,5370.23,0.0744
2024-11-01,AST001,Americas,821.09,137.25,2583.05,3541.39,0.0951
2024-11-01,AST002,Europe,451.355,140.565,1816.175,2408.095,0.089
2024-11-01,AST003,Asia Pacific,656.975,152.775,2288.45,3098.2,0.0766
2024-11-01,AST004,Middle East,1356.96,254.24,4581.85,6193.05,0.0912
2024-11-01,AST006,Americas,723.13,335.29,3272.82,4331.24,0.0815
2024-11-01,AST007,Europe,1230.22,471.49,3979.05,5680.76,0.0839
2024-11-01,AST008,Asia Pacific,614.99,190.27,1892.85,2698.11,0.0835
2024-11-01,AST010,Africa,414.195,149.585,1654.085,2217.865,0.0797
2024-11-01,AST011,Americas,1362.82,411.6733,4849.6267,6624.12,0.0832
2024-11-01,AST012,Europe,765.565,269.15,3295.025,4329.74,0.0923
2024-11-01,AST014,Middle East,944.56,386.93,3734.42,5065.91,0.0938
2024-11-01,AST019,Middle East,547.1867,187.6867,1679.7267,2414.6,0.0819
2024-11-01,AST021,Americas,1112.57,369.1,4596.68,6078.35,0.0917
2024-11-01,AST022,Europe,596.33,236.58,1955.23,2788.14,0.0825
2024-11-01,AST023,Asia Pacific,699.77,209.24,2931.99,3841.0,0.0921
2024-11-01,AST024,Middle East,770.425,274.535,3277.81,4322.77,0.0972
2024-11-01,AST026,Americas,834.52,320.08,3023.94,4178.54,0.0738
2024-11-01,AST029,Middle East,689.75,151.22,2525.19,3366.16,0.0936
2024-11-01,AST030,Africa,1275.68,462.22,5142.485,6880.385,0.0859
2024-11-02,AST001,Americas,602.845,165.395,1711.885,2480.125,0.0717
2024-11-02,AST003,Asia Pacific,667.0633,206.8367,2577.6533,3451.5533,0.0849
2024-11-02,AST005,Africa,913.79,350.87,2258.65,3523.31,0.0752
2024-11-02,AST008,Asia Pacific,465.45,164.89,2162.86,2793.2,0.0856
2024-11-02,AST009,Middle East,761.465,226.925,2262.155,3250.545,0.0745
2024-11-02,AST013,Asia Pacific,933.06,431.15,2729.15,4093.36,0.0687
2024-11-02,AST016,Americas,789.88,236.97,2302.78,3329.63,0.0886
2024-11-02,AST017,Europe,1243.71,273.85,3650.72,5168.28,0.0799
2024-11-02,AST019,Middle East,511.57,208.71,1821.34,2541.62,0.0864
2024-11-02,AST024,Middle East,604.235,188.57,2423.22,3216.025,0.0737
2024-11-02,AST026,Americas,1014.28,249.5825,3832.245,5096.1075,0.0846
2024-11-02,AST028,Asia Pacific,1335.99,423.135,3474.285,5233.41,0.0754
2024-11-02,AST029,Middle East,833.08,267.23,2604.47,3704.78,0.0891
2024-11-03,AST002,Europe,554.55,156.62,1450.7,2161.87,0.0772
2024-11-03,AST003,Asia Pacific,569.16,214.36,2560.56,3344.08,0.0864
2024-11-03,AST005,Africa,675.58,393.43,2970.54,4039.55,0.0813
2024-11-03,AST006,Americas,609.01,346.07,2361.17,3316.25,0.0711
2024-11-03,AST007,Europe,1138.25,278.19,2986.9,4403.34,0.0664
2024-11-03,AST008,Asia Pacific,575.355,249.435,1677.115,2501.905,0.0771
2024-11-03,AST009,Middle East,693.4633,258.3533,2401.9867,3353.8033,0.0787
2024-11-03,AST011,Americas,1147.155,488.375,4957.485,6593.015,0.0825
2024-11-03,AST012,Europe,1037.2,200.88,3026.58,4264.66,0.0867
2024-11-03,AST013,Asia Pacific,1027.77,265.49,3321.56,4614.82,0.086
2024-11-03,AST016,Americas,714.09,188.77,2329.01,3231.87,0.0844
2024-11-03,AST018,Asia Pacific,1139.34,270.28,4490.67,5900.29,0.0809
2024-11-03,AST020,Africa,660.08,262.38,2505.66,3428.12,0.0737
2024-11-03,AST022,Europe,639.52,210.4,1954.06,2803.98,0.0749
2024-11-03,AST026,Americas,1012.82,377.17,4372.91,5762.9,0.0919
2024-11-03,AST028,Asia Pacific,1350.94,427.12,5928.81,7706.87,0.0919
2024-11-03,AST029,Middle East,681.45,174.59,2285.93,3141.97,0.077
2024-11-04,AST003,Asia Pacific,523.12,160.3533,2454.0233,3137.4967,0.0842
2024-11-04,AST004,Middle East,1188.41,396.52,4230.05,5814.98,0.0837
2024-11-04,AST005,Africa,700.63,180.86,3360.74,4242.23,0.0871
2024-11-04,AST006,Americas,870.72,385.55,3202.53,4458.8,0.0887
2024-11-04,AST007,Europe,1180.62,353.05,5183.38,6717.05,0.0939
2024-11-04,AST008,Asia Pacific,632.02,176.975,1809.455,2618.45,0.0837
2024-11-04,AST009,Middle East,763.93,292.6867,2183.5667,3240.1833,0.0758
2024-11-04,AST011,Americas,1406.13,443.55,4780.67,6630.35,0.0824
2024-11-04,AST017,Europe,949.01,531.67,4084.1,5564.78,0.0833
2024-11-04,AST018,Asia Pacific,1373.86,351.71,3955.77,5681.34,0.0795
2024-11-04,AST019,Middle East,695.45,206.43,2129.93,3031.81,0.0964
2024-11-04,AST020,Africa,988.4,357.17,2869.53,4215.1,0.0822
2024-11-04,AST021,Americas,813.76,392.34,3535.11,4741.21,0.0788
2024-11-04,AST022,Europe,647.41,246.83,1893.715,2787.955,0.0839
2024-11-04,AST025,Africa,985.64,457.11,3529.1,4971.85,0.0851
2024-11-04,AST029,Middle East,598.065,163.615,2703.4,3465.08,0.0824
2024-11-04,AST030,Africa,1302.5,519.26,5114.445,6936.205,0.0883
2024-11-05,AST002,Europe,594.57,197.985,2072.655,2865.21,0.0933
2024-11-05,AST003,Asia Pacific,831.05,139.54,1933.5,2904.09,0.074
2024-11-05,AST004,Middle East,899.52,266.02,3609.77,4775.31,0.0729
2024-11-05,AST008,Asia Pacific,412.235,183.875,2100.185,2696.295,0.0891
2024-11-05,AST011,Americas,1439.01,494.32,5941.24,7874.57,0.0989
2024-11-05,AST012,Europe,1128.69,316.48,3443.56,4888.73,0.0939
2024-11-05,AST013,Asia Pacific,784.7967,344.9767,2893.59,4023.3633,0.0703
2024-11-05,AST016,Americas,461.71,256.61,2023.75,2742.07,0.0814
2024-11-05,AST018,Asia Pacific,1242.22,271.0,4861.56,6374.78,0.0917
2024-11-05,AST019,Middle East,620.9,212.47,2041.98,2875.35,0.0989
2024-11-05,AST020,Africa,871.41,216.85,2569.52,3657.78,0.0812
2024-11-05,AST022,Europe,534.075,184.87,1742.9,2461.845,0.0725
2024-11-05,AST023,Asia Pacific,719.66,212.36,2285.8,3217.82,0.075
2024-11-05,AST026,Americas,763.395,231.79,3477.93,4473.115,0.0737
2024-11-05,AST027,Europe,1417.85,539.89,4088.48,6046.22,0.0853
2024-11-05,AST028,Asia Pacific,1196.59,431.395,3938.34,5566.325,0.0718
2024-11-05,AST030,Africa,1296.24,451.24,5434.92,7182.4,0.0985
2024-11-06,AST001,Americas,703.7238,222.5262,2175.0862,3101.3362,0.0896
2024-11-06,AST002,Europe,582.41,129.7,1978.59,2690.7,0.0977
2024-11-06,AST007,Europe,1111.59,410.36,3854.18,5376.13,0.0776
2024-11-06,AST009,Middle East,484.3,216.13,1867.15,2567.58,0.0636
2024-11-06,AST010,Africa,593.48,141.56,2015.84,2750.88,0.0993
2024-11-06,AST011,Americas,1853.19,503.06,6280.64,8636.89,0.101
2024-11-06,AST015,Africa,452.41,117.29,1515.635,2085.335,0.0813
2024-11-06,AST017,Europe,1163.54,396.775,4197.06,5757.375,0.0872
2024-11-06,AST018,Asia Pacific,998.19,525.01,4684.55,6207.75,0.0872
2024-11-06,AST020,Africa,958.23,238.8,3149.17,4346.2,0.0866
2024-11-06,AST026,Americas,1289.28,232.69,4582.67,6104.64,0.095
2024-11-06,AST028,Asia Pacific,1249.57,260.47,3458.72,4968.76,0.0677
2024-11-06,AST029,Middle East,453.49,251.6,2436.75,3141.84,0.0829
2024-11-06,AST030,Africa,1266.7,513.75,4659.9,6440.35,0.0865
2024-11-07,AST003,Asia Pacific,711.31,247.64,2443.73,3402.68,0.0867
2024-11-07,AST004,Middle East,998.77,330.28,3243.94,4572.99,0.0643
2024-11-07,AST005,Africa,698.385,305.065,2485.805,3489.255,0.0773
2024-11-07,AST007,Europe,1486.25,450.19,3838.83,5775.27,0.0771
2024-11-07,AST008,Asia Pacific,576.31,188.37,1866.65,2631.33,0.0772
2024-11-07,AST010,Africa,409.975,159.74,1490.24,2059.955,0.078
2024-11-07,AST014,Middle East,714.08,403.62,3436.95,4554.65,0.0873
2024-11-07,AST019,Middle East,465.15,136.13,1697.88,2299.16,0.085
2024-11-07,AST020,Africa,829.38,230.93,3765.82,4826.13,0.0945
2024-11-07,AST023,Asia Pacific,526.88,331.7,2302.78,3161.36,0.0762
2024-11-07,AST027,Europe,1322.45,401.535,3674.48,5398.465,0.0776
2024-11-07,AST028,Asia Pacific,1348.33,461.39,4119.395,5929.115,0.0768
2024-11-07,AST029,Middle East,559.71,206.19,2468.15,3234.05,0.083
2024-11-08,AST002,Europe,620.05,169.02,2316.16,3105.23,0.0959
2024-11-08,AST003,Asia Pacific,579.17,185.08,2616.27,3380.52,0.0915
2024-11-08,AST004,Middle East,1230.3,521.35,4127.09,5878.74,0.0887
2024-11-08,AST006,Americas,814.36,348.91,3341.77,4505.04,0.0839
2024-11-08,AST008,Asia Pacific,496.165,164.17,1726.815,2387.15,0.08
2024-11-08,AST014,Middle East,729.835,279.17,3073.975,4082.98,0.0748
2024-11-08,AST015,Africa,543.31,140.5,1832.34,2516.15,0.0924
2024-11-08,AST016,Americas,640.0633,260.33,2585.54,3485.9333,0.0893
2024-11-08,AST019,Middle East,614.0333,148.8133,1618.9433,2381.79,0.0846
2024-11-08,AST020,Africa,927.815,251.7,3107.43,4286.945,0.0821
2024-11-08,AST022,Europe,699.78,261.28,2455.43,3416.49,0.0931
2024-11-08,AST023,Asia Pacific,537.03,318.02,2910.55,3765.6,0.0916
2024-11-08,AST024,Middle East,726.29,304.52,2458.31,3489.12,0.0799
