date,asset_id,region,segment,revenue_usd,cost_usd,margin_usd,margin_pct,revenue_per_boe_usd
2024-07-28,AST019,Middle East,Upstream Oil,1942506.35,1198571.59,743934.76,38.3,76.16
2024-07-28,AST023,Asia Pacific,Integrated Gas,3583733.76,1598879.22,1984854.53,55.39,80.21
2024-07-28,AST025,Africa,Upstream Oil,4443625.35,2267316.57,2176308.78,48.98,81.83
2024-07-28,AST027,Europe,Upstream Gas,6364076.44,2550242.27,3813834.17,59.93,85.07
2024-07-29,AST001,Americas,Upstream Oil,3034731.14,1759297.6,1275433.53,42.03,81.03
2024-07-29,AST002,Europe,Integrated Gas,2485177.13,1597216.86,887960.27,35.73,83.41
2024-07-29,AST004,Middle East,Upstream Oil,5264339.45,2740923.35,2523416.1,47.93,74.67
2024-07-29,AST007,Europe,Upstream Oil,6002661.17,2935100.35,3067560.82,51.1,83.41
2024-07-29,AST008,Asia Pacific,Integrated Gas,2141126.46,1084050.84,1057075.62,49.37,78.65
2024-07-29,AST009,Middle East,Upstream Gas,3614874.3,1606731.75,2008142.55,55.55,74.67
2024-07-29,AST010,Africa,Upstream Oil,2183819.9,1124053.39,1059766.51,48.53,80.23
2024-07-29,AST018,Asia Pacific,Upstream Gas,5378100.71,3159999.59,2218101.12,41.24,78.65
2024-07-29,AST020,Africa,Integrated Gas,3958364.12,2320621.58,1637742.54,41.37,80.23
2024-07-29,AST021,Americas,Upstream Gas,5156915.92,2905562.74,2251353.18,43.66,81.03
2024-07-29,AST022,Europe,Upstream Oil,2851439.22,1249746.07,1601693.15,56.17,83.41
2024-07-29,AST024,Middle East,Upstream Gas,3281232.66,1776254.89,1504977.77,45.87,74.67
2024-07-29,AST025,Africa,Upstream Oil,5096649.56,2252167.31,2844482.25,55.81,80.23
2024-07-29,AST026,Americas,Integrated Gas,5183574.39,2437760.5,2745813.89,52.97,81.03
2024-07-29,AST027,Europe,Upstream Gas,6405624.54,2701688.27,3703936.27,57.82,83.41
2024-07-29,AST028,Asia Pacific,Upstream Oil,6072148.13,2996058.64,3076089.49,50.66,78.65
2024-07-29,AST029,Middle East,Integrated Gas,3051387.32,1647831.47,1403555.84,46.0,74.67
2024-07-29,AST030,Africa,Upstream Gas,6232207.02,2907704.96,3324502.06,53.34,80.23
2024-07-30,AST001,Americas,Upstream Oil,2810984.85,1819079.55,991905.3,35.29,81.09
2024-07-30,AST002,Europe,Integrated Gas,2631799.8,1481522.78,1150277.02,43.71,83.48
2024-07-30,AST004,Middle East,Upstream Oil,5119528.11,2291148.06,2828380.05,55.25,74.73
2024-07-30,AST008,Asia Pacific,Integrated Gas,2522259.13,1292234.72,1230024.41,48.77,78.7
2024-07-30,AST009,Middle East,Upstream Gas,3277881.99,1797249.33,1480632.66,45.17,74.73
2024-07-30,AST012,Europe,Upstream Gas,4398882.08,1969949.94,2428932.14,55.22,83.48
2024-07-30,AST013,Asia Pacific,Upstream Oil,4879001.66,2303890.36,2575111.3,52.78,78.71
2024-07-30,AST016,Americas,Upstream Oil,3095448.57,1345593.14,1749855.43,56.53,81.09
2024-07-30,AST017,Europe,Integrated Gas,5477462.55,2668045.58,2809416.96,51.29,83.48
2024-07-30,AST018,Asia Pacific,Upstream Gas,5797607.06,2919932.43,2877674.63,49.64,78.7
2024-07-30,AST021,Americas,Upstream Gas,5295866.27,2876341.14,2419525.12,45.69,81.09
2024-07-30,AST023,Asia Pacific,Integrated Gas,3301871.51,1795457.46,1506414.04,45.62,78.7
2024-07-30,AST024,Middle East,Upstream Gas,3796134.54,1919532.69,1876601.85,49.43,74.73
2024-07-30,AST025,Africa,Upstream Oil,4391895.62,2065561.65,2326333.97,52.97,80.3
2024-07-30,AST026,Americas,Integrated Gas,5116860.09,2056361.02,3060499.07,59.81,81.09
2024-07-30,AST027,Europe,Upstream Gas,6093591.52,2335388.14,3758203.38,61.67,83.47
2024-07-30,AST029,Middle East,Integrated Gas,2911779.72,1519806.8,1391972.93,47.8,74.73
2024-07-30,AST030,Africa,Upstream Gas,6633410.84,2450210.64,4183200.2,63.06,80.3
2024-07-31,AST001,Americas,Upstream Oil,2978106.75,1980620.92,997485.83,33.49,77.48
2024-07-31,AST002,Europe,Integrated Gas,2435330.78,1449729.84,985600.94,40.47,79.76
2024-07-31,AST003,Asia Pacific,Upstream Gas,3119162.19,1415168.5,1703993.69,54.63,75.2
2024-07-31,AST004,Middle East,Upstream Oil,4851079.06,2468522.98,2382556.08,49.11,71.4
2024-07-31,AST005,Africa,Integrated Gas,3775243.65,1736701.76,2038541.89,54.0,76.72
2024-07-31,AST006,Americas,Upstream Gas,4162802.46,1626391.0,2536411.46,60.93,77.48
2024-07-31,AST007,Europe,Upstream Oil,5349369.06,2333228.54,3016140.52,56.38,79.76
2024-07-31,AST010,Africa,Upstream Oil,2210483.48,1148933.06,1061550.41,48.02,76.72
2024-07-31,AST011,Americas,Integrated Gas,6613624.51,3698937.59,2914686.92,44.07,77.48
2024-07-31,AST012,Europe,Upstream Gas,4198899.78,2133580.58,2065319.21,49.19,79.76
2024-07-31,AST014,Middle East,Integrated Gas,4116491.16,2317980.48,1798510.68,43.69,71.4
2024-07-31,AST015,Africa,Upstream Gas,2082630.26,1003243.2,1079387.06,51.83,76.72
2024-07-31,AST016,Americas,Upstream Oil,3071327.14,1814187.92,1257139.22,40.93,77.48
2024-07-31,AST017,Europe,Integrated Gas,5480251.94,2092352.14,3387899.8,61.82,79.76
2024-07-31,AST018,Asia Pacific,Upstream Gas,5661386.91,3322543.35,2338843.56,41.31,75.2
2024-07-31,AST021,Americas,Upstream Gas,5042268.86,2787566.75,2254702.11,44.72,77.48
2024-07-31,AST025,Africa,Upstream Oil,4265302.88,2115181.42,2150121.46,50.41,76.72
2024-07-31,AST026,Americas,Integrated Gas,5267036.02,2331348.41,2935687.61,55.74,77.48
2024-07-31,AST028,Asia Pacific,Upstream Oil,5464437.07,2871995.03,2592442.04,47.44,75.2
2024-07-31,AST029,Middle East,Integrated Gas,2927069.99,1733434.01,1193635.98,40.78,71.4
2024-08-01,AST003,Asia Pacific,Upstream Gas,3099364.05,1500258.12,1599105.93,51.59,78.1
2024-08-01,AST004,Middle East,Upstream Oil,5197932.72,2829773.55,2368159.17,45.56,74.16
2024-08-01,AST005,Africa,Integrated Gas,3331613.84,1734505.4,1597108.44,47.94,79.68
2024-08-01,AST008,Asia Pacific,Integrated Gas,2379545.26,1246385.56,1133159.7,47.62,78.1
2024-08-01,AST010,Africa,Upstream Oil,2239654.36,1100862.51,1138791.85,50.85,79.68
2024-08-01,AST011,Americas,Integrated Gas,6809668.04,2951315.1,3858352.94,56.66,80.47
2024-08-01,AST012,Europe,Upstream Gas,4200371.83,1846384.81,2353987.02,56.04,82.83
2024-08-01,AST013,Asia Pacific,Upstream Oil,4671461.09,1840491.03,2830970.06,60.6,78.1
2024-08-01,AST014,Middle East,Integrated Gas,4504568.51,2402921.68,2101646.83,46.66,74.16
2024-08-01,AST015,Africa,Upstream Gas,2141290.76,855175.17,1286115.59,60.06,79.68
2024-08-01,AST018,Asia Pacific,Upstream Gas,5363436.84,2861840.23,2501596.61,46.64,78.1
2024-08-01,AST020,Africa,Integrated Gas,3849606.37,1719469.31,2130137.06,55.33,79.68
2024-08-01,AST022,Europe,Upstream Oil,2868393.07,1634965.38,1233427.69,43.0,82.83
2024-08-01,AST024,Middle East,Upstream Gas,3536899.04,1534435.7,2002463.34,56.62,74.16
2024-08-01,AST025,Africa,Upstream Oil,4288278.56,2009548.13,2278730.43,53.14,79.68
2024-08-01,AST027,Europe,Upstream Gas,5667536.49,2813002.75,2854533.74,50.37,82.83
2024-08-01,AST029,Middle East,Integrated Gas,3086508.92,1739583.23,1346925.69,43.64,74.16
2024-08-01,AST030,Africa,Upstream Gas,6115913.33,3032794.33,3083119.0,50.41,79.68
2024-08-02,AST002,Europe,Integrated Gas,2111741.31,1432736.82,679004.49,32.15,74.13
2024-08-02,AST004,Middle East,Upstream Oil,4300785.38,2092885.76,2207899.62,51.34,66.36
2024-08-02,AST005,Africa,Integrated Gas,3202209.85,1315916.73,1886293.12,58.91,71.31
2024-08-02,AST007,Europe,Upstream Oil,5309561.25,2579110.06,2730451.19,51.43,74.13
2024-08-02,AST008,Asia Pacific,Integrated Gas,2067394.63,1115205.14,952189.49,46.06,69.89
2024-08-02,AST009,Middle East,Upstream Gas,3056725.84,1984953.12,1071772.72,35.06,66.36
2024-08-02,AST010,Africa,Upstream Oil,1910786.88,939341.99,971444.89,50.84,71.31
2024-08-02,AST012,Europe,Upstream Gas,3485221.95,2227623.43,1257598.52,36.08,74.13
2024-08-02,AST014,Middle East,Integrated Gas,3668303.28,2103941.42,1564361.86,42.65,66.36
2024-08-02,AST016,Americas,Upstream Oil,2745709.54,1560723.18,1184986.36,43.16,72.01
2024-08-02,AST017,Europe,Integrated Gas,5197180.17,2859569.39,2337610.78,44.98,74.13
2024-08-02,AST018,Asia Pacific,Upstream Gas,4941366.01,2996809.05,1944556.96,39.35,69.89
2024-08-02,AST020,Africa,Integrated Gas,3834266.23,2136922.9,1697343.33,44.27,71.31
2024-08-02,AST022,Europe,Upstream Oil,2676315.39,1228304.01,1448011.38,54.1,74.13
2024-08-02,AST024,Middle East,Upstream Gas,2995604.6,1657936.06,1337668.54,44.65,66.36
2024-08-02,AST025,Africa,Upstream Oil,3774547.46,2169759.58,1604787.88,42.52,71.31
2024-08-02,AST027,Europe,Upstream Gas,5869984.05,3304294.83,2565689.22,43.71,74.13
2024-08-02,AST028,Asia Pacific,Upstream Oil,5011120.22,3075403.46,1935716.76,38.63,69.89
2024-08-02,AST030,Africa,Upstream Gas,5612994.4,2919906.67,2693087.73,47.98,71.31
2024-08-03,AST002,Europe,Integrated Gas,2238310.6,1247203.82,991106.78,44.28,76.41
2024-08-03,AST003,Asia Pacific,Upstream Gas,2787100.46,1446919.09,1340181.37,48.09,72.04
2024-08-03,AST004,Middle East,Upstream Oil,5321884.04,3141694.14,2180189.9,40.97,68.4
2024-08-03,AST005,Africa,Integrated Gas,3472509.08,1722119.04,1750390.04,50.41,73.5
2024-08-03,AST007,Europe,Upstream Oil,5356847.12,2469524.75,2887322.37,53.9,76.41
2024-08-03,AST010,Africa,Upstream Oil,2332817.0,1405576.13,927240.87,39.75,73.5
2024-08-03,AST016,Americas,Upstream Oil,2741292.48,1492068.46,1249224.02,45.57,74.23
2024-08-03,AST018,Asia Pacific,Upstream Gas,4995845.34,3344939.09,1650906.25,33.05,72.04
2024-08-03,AST019,Middle East,Upstream Oil,1963394.27,1383739.19,579655.08,29.52,68.4
2024-08-03,AST020,Africa,Integrated Gas,4092645.93,2482675.14,1609970.79,39.34,73.5
2024-08-03,AST021,Americas,Upstream Gas,4636415.39,2401228.62,2235186.77,48.21,74.23
2024-08-03,AST022,Europe,Upstream Oil,2146696.81,1153890.94,992805.87,46.25,76.41
2024-08-03,AST023,Asia Pacific,Integrated Gas,2982335.09,1691253.43,1291081.66,43.29,72.04
2024-08-03,AST024,Middle East,Upstream Gas,3126669.29,2055588.62,1071080.67,34.26,68.4
2024-08-03,AST028,Asia Pacific,Upstream Oil,5310309.98,3375450.34,1934859.64,36.44,72.04
2024-08-03,AST030,Africa,Upstream Gas,5901203.83,2391911.86,3509291.97,59.47,73.5
2024-08-04,AST002,Europe,Integrated Gas,2360791.31,1452166.77,908624.54,38.49,77.74
2024-08-04,AST006,Americas,Upstream Gas,3409537.56,1519641.06,1889896.5,55.43,75.52
2024-08-04,AST007,Europe,Upstream Oil,5337687.97,2646058.76,2691629.22,50.43,77.74
2024-08-04,AST008,Asia Pacific,Integrated Gas,2055467.38,1081355.75,974111.63,47.39,73.3
2024-08-04,AST011,Americas,Integrated Gas,5971014.3,3354477.82,2616536.48,43.82,75.52
2024-08-04,AST012,Europe,Upstream Gas,4146913.76,2442481.04,1704432.72,41.1,77.74
2024-08-04,AST013,Asia Pacific,Upstream Oil,4294037.17,1796758.83,2497278.34,58.16,73.3
2024-08-04,AST014,Middle East,Integrated Gas,3540499.51,1642801.17,1897698.34,53.6,69.6
2024-08-04,AST016,Americas,Upstream Oil,2892597.68,1553423.25,1339174.43,46.3,75.52
2024-08-04,AST017,Europe,Integrated Gas,5163040.57,2904508.54,2258532.04,43.74,77.74
2024-08-04,AST022,Europe,Upstream Oil,2847844.94,1574830.8,1273014.14,44.7,77.74
2024-08-04,AST025,Africa,Upstream Oil,4185907.67,2114090.89,2071816.78,49.5,74.78
2024-08-04,AST026,Americas,Integrated Gas,5023341.53,2357569.6,2665771.92,53.07,75.52
2024-08-04,AST029,Middle East,Integrated Gas,2604550.98,1478255.61,1126295.38,43.24,69.6
2024-08-05,AST001,Americas,Upstream Oil,2763954.55,1944743.52,819211.03,29.64,75.4
2024-08-05,AST002,Europe,Integrated Gas,2277098.21,1480156.96,796941.25,35.0,77.62
2024-08-05,AST003,Asia Pacific,Upstream Gas,2885592.12,1583879.06,1301713.06,45.11,73.18
2024-08-05,AST004,Middle East,Upstream Oil,4852922.66,2220144.52,2632778.14,54.25,69.48
2024-08-05,AST005,Africa,Integrated Gas,3517418.89,1722374.54,1795044.35,51.03,74.66
2024-08-05,AST006,Americas,Upstream Gas,3973420.28,2069864.13,1903556.15,47.91,75.4
2024-08-05,AST007,Europe,Upstream Oil,5444645.98,2213049.81,3231596.16,59.35,77.62
2024-08-05,AST008,Asia Pacific,Integrated Gas,2294657.16,1501882.81,792774.35,34.55,73.18
2024-08-05,AST010,Africa,Upstream Oil,2244628.85,1262336.38,982292.47,43.76,74.66
2024-08-05,AST012,Europe,Upstream Gas,3996447.84,2079663.88,1916783.96,47.96,77.62
2024-08-05,AST013,Asia Pacific,Upstream Oil,4247803.93,2211510.08,2036293.85,47.94,73.18
2024-08-05,AST014,Middle East,Integrated Gas,3705902.32,2141691.57,1564210.75,42.21,69.48
2024-08-05,AST017,Europe,Integrated Gas,5680171.73,2939208.1,2740963.63,48.25,77.62
2024-08-05,AST020,Africa,Integrated Gas,3961939.76,2145892.22,1816047.55,45.84,74.66
2024-08-05,AST021,Americas,Upstream Gas,4811435.8,2542075.24,2269360.56,47.17,75.4
2024-08-05,AST022,Europe,Upstream Oil,2678295.31,1668216.14,1010079.17,37.71,77.62
2024-08-05,AST025,Africa,Upstream Oil,4313061.99,2381466.02,1931595.97,44.78,74.66
2024-08-05,AST028,Asia Pacific,Upstream Oil,5082626.1,2897749.02,2184877.08,42.99,73.18
2024-08-05,AST029,Middle East,Integrated Gas,2632709.59,1594137.96,1038571.63,39.45,69.48
2024-08-05,AST030,Africa,Upstream Gas,6095550.38,3012642.92,3082907.46,50.58,74.66
2024-08-06,AST004,Middle East,Upstream Oil,4576897.14,2952959.05,1623938.09,35.48,67.72
2024-08-06,AST005,Africa,Integrated Gas,3242348.94,1344935.89,1897413.05,58.52,72.76
2024-08-06,AST007,Europe,Upstream Oil,5359613.91,2848305.31,2511308.6,46.86,75.64
2024-08-06,AST008,Asia Pacific,Integrated Gas,2420373.27,1180061.87,1240311.4,51.24,71.32
2024-08-06,AST011,Americas,Integrated Gas,5963113.88,2965915.99,2997197.89,50.26,73.48
2024-08-06,AST012,Europe,Upstream Gas,3861221.53,2240466.39,1620755.14,41.98,75.64
2024-08-06,AST014,Middle East,Integrated Gas,3815649.75,2049111.79,1766537.96,46.3,67.72
2024-08-06,AST015,Africa,Upstream Gas,1969405.75,973071.73,996334.02,50.59,72.76
2024-08-06,AST016,Americas,Upstream Oil,2709200.36,1481804.76,1227395.59,45.3,73.48
2024-08-06,AST017,Europe,Integrated Gas,5437487.35,2674924.09,2762563.26,50.81,75.64
2024-08-06,AST018,Asia Pacific,Upstream Gas,5085444.08,2815398.29,2270045.78,44.64,71.32
2024-08-06,AST021,Americas,Upstream Gas,4812110.63,3059096.87,1753013.76,36.43,73.48
2024-08-06,AST022,Europe,Upstream Oil,2616608.06,1370911.43,1245696.63,47.61,75.64
2024-08-06,AST024,Middle East,Upstream Gas,3143315.56,1539760.06,1603555.5,51.01,67.72
2024-08-06,AST025,Africa,Upstream Oil,3934373.11,2368509.09,1565864.02,39.8,72.76
2024-08-06,AST026,Americas,Integrated Gas,4805240.18,2691619.94,2113620.23,43.99,73.48
2024-08-06,AST027,Europe,Upstream Gas,5527690.43,2226858.16,3300832.27,59.71,75.64
2024-08-06,AST028,Asia Pacific,Upstream Oil,5280289.23,3687549.76,1592739.47,30.16,71.32
2024-08-06,AST029,Middle East,Integrated Gas,2961967.82,1886120.18,1075847.64,36.32,67.72
2024-08-07,AST003,Asia Pacific,Upstream Gas,2809524.22,1759840.11,1049684.11,37.36,74.5
2024-08-07,AST004,Middle East,Upstream Oil,5032229.37,2809944.64,2222284.73,44.16,70.74
2024-08-07,AST005,Africa,Integrated Gas,3541184.48,1863524.78,1677659.7,47.38,76.0
2024-08-07,AST006,Americas,Upstream Gas,3857169.02,1984780.06,1872388.96,48.54,76.76
2024-08-07,AST007,Europe,Upstream Oil,5578219.29,2411983.94,3166235.35,56.76,79.01
2024-08-07,AST008,Asia Pacific,Integrated Gas,2493431.33,1410304.11,1083127.22,43.44,74.5
2024-08-07,AST010,Africa,Upstream Oil,2062935.86,1242163.09,820772.77,39.79,76.0
2024-08-07,AST011,Americas,Integrated Gas,6432529.53,2859712.18,3572817.35,55.54,76.76
2024-08-07,AST012,Europe,Upstream Gas,4010911.54,1849382.93,2161528.61,53.89,79.01
2024-08-07,AST013,Asia Pacific,Upstream Oil,4257681.12,2073107.8,2184573.32,51.31,74.5
2024-08-07,AST014,Middle East,Integrated Gas,3928409.7,1695243.76,2233165.94,56.85,70.74
2024-08-07,AST017,Europe,Integrated Gas,5618855.42,2627288.73,2991566.69,53.24,79.01
2024-08-07,AST021,Americas,Upstream Gas,5262629.82,2463606.05,2799023.77,53.19,76.76
2024-08-07,AST022,Europe,Upstream Oil,2561071.67,1379076.79,1181994.88,46.15,79.01
2024-08-07,AST023,Asia Pacific,Integrated Gas,3066168.1,1839653.45,1226514.65,40.0,74.5
2024-08-07,AST024,Middle East,Upstream Gas,3227531.95,1922090.98,1305440.97,40.45,70.74
2024-08-07,AST025,Africa,Upstream Oil,4110671.22,2399036.97,1711634.25,41.64,76.0
2024-08-07,AST026,Americas,Integrated Gas,4406120.78,2046579.25,2359541.53,53.55,76.76
2024-08-07,AST027,Europe,Upstream Gas,5908554.75,2491815.54,3416739.21,57.83,79.01
2024-08-07,AST029,Middle East,Integrated Gas,2538537.68,1420860.88,1117676.8,44.03,70.74
2024-08-07,AST030,Africa,Upstream Gas,5975772.56,2844172.06,3131600.5,52.4,76.0
2024-08-08,AST001,Americas,Upstream Oil,2801962.77,1967455.6,834507.17,29.78,75.44
2024-08-08,AST002,Europe,Integrated Gas,2095290.5,1279039.45,816251.05,38.96,77.66
2024-08-08,AST003,Asia Pacific,Upstream Gas,3023489.98,1692891.8,1330598.18,44.01,73.22
2024-08-08,AST006,Americas,Upstream Gas,4174201.81,1911310.46,2262891.35,54.21,75.44
2024-08-08,AST007,Europe,Upstream Oil,5507815.99,2087507.01,3420308.98,62.1,77.66
2024-08-08,AST009,Middle East,Upstream Gas,2870718.94,1733545.36,1137173.58,39.61,69.52
2024-08-08,AST012,Europe,Upstream Gas,3740863.52,2076631.93,1664231.59,44.49,77.66
2024-08-08,AST013,Asia Pacific,Upstream Oil,4280098.48,1787870.92,2492227.56,58.23,73.22
2024-08-08,AST016,Americas,Upstream Oil,3137516.33,1375936.32,1761580.01,56.15,75.44
2024-08-08,AST017,Europe,Integrated Gas,5135445.88,1956826.55,3178619.33,61.9,77.66
2024-08-08,AST018,Asia Pacific,Upstream Gas,5822669.26,2752085.68,3070583.57,52.73,73.22
2024-08-08,AST020,Africa,Integrated Gas,3968042.75,2347295.51,1620747.24,40.85,74.7
2024-08-08,AST022,Europe,Upstream Oil,2590865.02,1289234.6,1301630.42,50.24,77.66
2024-08-08,AST023,Asia Pacific,Integrated Gas,3313223.1,1365439.7,1947783.4,58.79,73.22
2024-08-08,AST028,Asia Pacific,Upstream Oil,5906250.35,3881246.81,2025003.54,34.29,73.22
2024-08-09,AST001,Americas,Upstream Oil,2844621.2,1605409.92,1239211.28,43.56,76.29
2024-08-09,AST006,Americas,Upstream Gas,3973345.89,1877224.61,2096121.28,52.75,76.29
2024-08-09,AST009,Middle East,Upstream Gas,2878094.71,1322954.19,1555140.52,54.03,70.3
2024-08-09,AST010,Africa,Upstream Oil,2132283.84,1001134.5,1131149.34,53.05,75.54
2024-08-09,AST011,Americas,Integrated Gas,5642860.63,3235729.69,2407130.94,42.66,76.29
2024-08-09,AST015,Africa,Upstream Gas,1891544.55,997104.54,894440.01,47.29,75.54
2024-08-09,AST016,Americas,Upstream Oil,3100712.63,1535357.5,1565355.13,50.48,76.29
2024-08-09,AST017,Europe,Integrated Gas,5157581.97,2201086.45,2956495.52,57.32,78.53
2024-08-09,AST018,Asia Pacific,Upstream Gas,5464603.15,3223813.9,2240789.26,41.01,74.04
2024-08-09,AST019,Middle East,Upstream Oil,1923197.93,1351218.14,571979.79,29.74,70.3
2024-08-09,AST021,Americas,Upstream Gas,4565018.56,2310003.7,2255014.86,49.4,76.29
2024-08-09,AST023,Asia Pacific,Integrated Gas,3322194.98,1349027.26,1973167.72,59.39,74.04
2024-08-09,AST024,Middle East,Upstream Gas,3029198.43,1488706.35,1540492.08,50.85,70.3
2024-08-09,AST025,Africa,Upstream Oil,4249157.95,1747797.33,2501360.62,58.87,75.54
2024-08-09,AST026,Americas,Integrated Gas,4962696.43,2129560.7,2833135.73,57.09,76.29
2024-08-09,AST027,Europe,Upstream Gas,5922145.18,3217845.02,2704300.16,45.66,78.53
2024-08-09,AST029,Middle East,Integrated Gas,2786584.16,1469257.33,1317326.83,47.27,70.3
2024-08-10,AST002,Europe,Integrated Gas,2433314.33,1481606.19,951708.14,39.11,81.62
2024-08-10,AST004,Middle East,Upstream Oil,5395573.54,2434616.74,2960956.8,54.88,73.07
2024-08-10,AST005,Africa,Integrated Gas,3817810.0,1800050.79,2017759.21,52.85,78.51
2024-08-10,AST006,Americas,Upstream Gas,4410324.8,1984728.46,2425596.35,55.0,79.28
2024-08-10,AST007,Europe,Upstream Oil,5478425.95,2919904.09,2558521.86,46.7,81.62
2024-08-10,AST011,Americas,Integrated Gas,6335870.24,2968980.99,3366889.25,53.14,79.28
2024-08-10,AST012,Europe,Upstream Gas,4180152.28,1968824.9,2211327.38,52.9,81.62
2024-08-10,AST014,Middle East,Integrated Gas,4209270.72,2567335.41,1641935.31,39.01,73.07
2024-08-10,AST015,Africa,Upstream Gas,2276711.7,951393.49,1325318.21,58.21,78.51
2024-08-10,AST017,Europe,Integrated Gas,5579712.02,1984869.17,3594842.85,64.43,81.62
2024-08-10,AST018,Asia Pacific,Upstream Gas,5976069.73,3238162.64,2737907.09,45.81,76.95
2024-08-10,AST021,Americas,Upstream Gas,4728057.84,2027552.28,2700505.56,57.12,79.28
2024-08-10,AST023,Asia Pacific,Integrated Gas,3433937.28,1857366.38,1576570.9,45.91,76.95
2024-08-10,AST024,Middle East,Upstream Gas,3404154.26,1879435.12,1524719.14,44.79,73.07
2024-08-10,AST027,Europe,Upstream Gas,6409017.28,2456132.03,3952885.25,61.68,81.62
2024-08-10,AST028,Asia Pacific,Upstream Oil,6107197.13,3616985.55,2490211.58,40.78,76.95
2024-08-11,AST002,Europe,Integrated Gas,2523134.54,1435441.6,1087692.94,43.11,77.72
2024-08-11,AST004,Middle East,Upstream Oil,4781315.98,2782919.94,1998396.04,41.8,69.58
2024-08-11,AST005,Africa,Integrated Gas,3611440.98,1892401.96,1719039.02,47.6,74.76
2024-08-11,AST007,Europe,Upstream Oil,5840189.1,2563358.74,3276830.36,56.11,77.72
2024-08-11,AST008,Asia Pacific,Integrated Gas,2272846.28,1413657.74,859188.54,37.8,73.28
2024-08-11,AST009,Middle East,Upstream Gas,2926936.59,1560530.76,1366405.83,46.68,69.58
2024-08-11,AST010,Africa,Upstream Oil,2301866.55,1451235.79,850630.76,36.95,74.76
2024-08-11,AST012,Europe,Upstream Gas,3964859.09,2382951.02,1581908.07,39.9,77.72
2024-08-11,AST015,Africa,Upstream Gas,1956698.71,899674.8,1057023.91,54.02,74.76
2024-08-11,AST018,Asia Pacific,Upstream Gas,5435822.28,3289371.92,2146450.36,39.49,73.28
2024-08-11,AST019,Middle East,Upstream Oil,2063498.47,1288299.54,775198.93,37.57,69.58
2024-08-11,AST020,Africa,Integrated Gas,3915116.92,2391950.06,1523166.85,38.9,74.76
