date,asset_id,downtime_hours,maintenance_type,planned_unplanned,region,segment,estimated_production_loss_boe,estimated_revenue_loss_usd
2025-07-09,AST-025,3.18,Preventive,Planned,North America,Upstream,14207.0,948236.0
2025-07-09,AST-031,6.18,Preventive,Planned,China,Integrated Gas,25879.0,1724807.0
2025-07-09,AST-032,4.83,Turnaround,Unplanned,Europe,Upstream,17907.0,1283395.0
2025-07-09,AST-033,11.65,Preventive,Planned,India,Integrated Gas,26450.0,1649117.0
2025-07-09,AST-037,2.01,Preventive,Planned,Africa,Upstream,3367.0,285394.0
2025-07-09,AST-038,30.19,Corrective,Unplanned,North America,Integrated Gas,30301.33,2341093.67
2025-07-09,AST-039,4.71,Turnaround,Planned,Europe,Integrated Gas,20184.0,1653092.0
2025-07-09,AST-042,4.03,Preventive,Planned,North America,Integrated Gas,24193.0,1968542.0
2025-07-09,AST-043,4.6,Inspection,Planned,North America,Upstream,22058.0,1737887.0
2025-07-09,AST-048,3.84,Preventive,Planned,Africa,Chemicals & Products,5453.0,367911.0
2025-07-10,AST-004,6.63,Preventive,Planned,China,Upstream,29442.0,2083230.0
2025-07-10,AST-005,16.36,Preventive,Planned,China,Integrated Gas,78645.0,6171703.0
2025-07-10,AST-015,5.17,Corrective,Planned,North America,Integrated Gas,23185.0,1937426.0
2025-07-10,AST-016,10.76,Preventive,Unplanned,North America,Upstream,17946.0,1283789.0
2025-07-10,AST-019,10.1,Corrective,Planned,Africa,Upstream,31005.0,2187872.0
2025-07-10,AST-027,4.23,Preventive,Unplanned,China,Upstream,23771.0,1631777.0
2025-07-10,AST-034,1.9,Corrective,Planned,Middle East,Upstream,2998.0,246137.0
2025-07-10,AST-041,5.41,Corrective,Planned,India,Integrated Gas,28642.0,2110434.0
2025-07-10,AST-046,12.56,Corrective,Planned,Africa,Upstream,41661.0,3051785.0
2025-07-11,AST-003,3.42,Inspection,Planned,Middle East,Upstream,13798.0,1069188.0
2025-07-11,AST-006,2.31,Corrective,Planned,Africa,Integrated Gas,5813.0,416046.5
2025-07-11,AST-015,2.26,Corrective,Planned,North America,Integrated Gas,10417.0,677563.0
2025-07-11,AST-017,5.61,Preventive,Planned,Middle East,Chemicals & Products,23364.0,1831520.0
2025-07-11,AST-027,10.81,Corrective,Planned,China,Upstream,26115.5,1810616.5
2025-07-11,AST-030,0.98,Inspection,Planned,China,Integrated Gas,4881.0,357601.0
2025-07-11,AST-031,23.95,Inspection,Unplanned,China,Integrated Gas,138467.0,10534271.0
2025-07-11,AST-046,0.59,Preventive,Planned,Africa,Upstream,2880.0,200184.0
2025-07-11,AST-049,4.76,Corrective,Planned,North America,Upstream,14838.0,1084896.0
2025-07-12,AST-002,11.91,Preventive,Unplanned,North America,Upstream,26264.0,1683405.0
2025-07-12,AST-004,3.77,Preventive,Planned,China,Upstream,15950.0,1217340.0
2025-07-12,AST-006,0.4,Corrective,Planned,Africa,Integrated Gas,2017.0,123565.0
2025-07-12,AST-009,4.43,Preventive,Planned,Europe,Upstream,7627.0,493990.0
2025-07-12,AST-015,10.51,Preventive,Planned,North America,Integrated Gas,23099.0,1571826.5
2025-07-12,AST-016,16.25,Turnaround,Unplanned,North America,Upstream,27439.0,1861611.0
2025-07-12,AST-017,4.59,Preventive,Unplanned,Middle East,Chemicals & Products,18706.0,1570455.0
2025-07-12,AST-021,12.41,Corrective,Planned,Middle East,Chemicals & Products,48642.0,3652060.0
2025-07-12,AST-022,3.01,Preventive,Planned,China,Upstream,10250.0,832461.0
2025-07-12,AST-025,5.19,Preventive,Planned,North America,Upstream,41106.0,3334066.0
2025-07-12,AST-026,3.58,Preventive,Planned,Middle East,Upstream,18061.0,1498547.0
2025-07-12,AST-027,2.33,Corrective,Planned,China,Upstream,9844.0,652433.0
2025-07-12,AST-028,3.58,Corrective,Planned,North America,Integrated Gas,7973.0,539479.0
2025-07-12,AST-029,8.96,Turnaround,Planned,Middle East,Integrated Gas,55005.0,4314813.0
2025-07-12,AST-031,2.5,Preventive,Planned,China,Integrated Gas,10533.0,808722.0
2025-07-12,AST-032,3.38,Inspection,Unplanned,Europe,Upstream,10687.0,796339.0
2025-07-12,AST-038,2.43,Preventive,Planned,North America,Integrated Gas,6353.0,529784.0
2025-07-12,AST-041,32.62,Corrective,Unplanned,India,Integrated Gas,219862.0,14317555.0
2025-07-12,AST-043,1.82,Inspection,Planned,North America,Upstream,8846.0,679263.0
2025-07-12,AST-046,1.06,Corrective,Planned,Africa,Upstream,4851.0,342246.0
2025-07-12,AST-049,1.32,Preventive,Planned,North America,Upstream,3845.0,332392.0
2025-07-13,AST-001,0.85,Preventive,Planned,India,Upstream,2049.0,164156.0
2025-07-13,AST-003,5.52,Corrective,Planned,Middle East,Upstream,25532.0,1644504.0
2025-07-13,AST-009,1.66,Corrective,Planned,Europe,Upstream,3330.0,242453.0
2025-07-13,AST-011,1.43,Preventive,Planned,Middle East,Upstream,1593.0,117733.0
2025-07-13,AST-015,14.14,Corrective,Planned,North America,Integrated Gas,26257.0,1835840.0
2025-07-13,AST-017,14.34,Corrective,Unplanned,Middle East,Chemicals & Products,75084.0,5242024.0
2025-07-13,AST-018,6.67,Corrective,Planned,India,Integrated Gas,19335.0,1289368.0
2025-07-13,AST-024,2.18,Corrective,Planned,Africa,Integrated Gas,4193.0,319626.0
2025-07-13,AST-027,4.81,Turnaround,Planned,China,Upstream,25370.0,1970229.0
2025-07-13,AST-029,3.24,Preventive,Unplanned,Middle East,Integrated Gas,17946.0,1233797.0
2025-07-13,AST-038,9.78,Preventive,Unplanned,North America,Integrated Gas,30339.0,2295899.0
2025-07-13,AST-041,8.33,Preventive,Unplanned,India,Integrated Gas,43248.0,2937694.0
2025-07-13,AST-047,19.42,Inspection,Planned,China,Upstream,39551.0,2923838.0
2025-07-13,AST-048,14.61,Preventive,Planned,Africa,Chemicals & Products,8449.5,630044.0
2025-07-14,AST-003,27.8,Corrective,Unplanned,Middle East,Upstream,117995.0,7318621.0
2025-07-14,AST-005,10.95,Preventive,Unplanned,China,Integrated Gas,57505.0,3787842.0
2025-07-14,AST-010,50.32,Inspection,Unplanned,India,Upstream,50549.0,3395143.0
2025-07-14,AST-021,4.63,Preventive,Planned,Middle East,Chemicals & Products,19584.0,1631702.0
2025-07-14,AST-025,15.94,Preventive,Unplanned,North America,Upstream,107202.0,8186821.0
2025-07-14,AST-026,10.65,Preventive,Planned,Middle East,Upstream,56038.0,4673623.0
2025-07-14,AST-028,6.98,Preventive,Planned,North America,Integrated Gas,16990.0,1178003.0
2025-07-14,AST-029,3.67,Preventive,Planned,Middle East,Integrated Gas,19834.0,1422255.0
2025-07-14,AST-033,4.73,Preventive,Planned,India,Integrated Gas,9629.0,592799.0
2025-07-14,AST-035,1.9,Inspection,Planned,Africa,Upstream,9657.0,737840.0
2025-07-14,AST-036,0.6,Preventive,Planned,India,Integrated Gas,2272.0,172221.0
2025-07-14,AST-037,5.56,Preventive,Planned,Africa,Upstream,13363.0,1018468.0
2025-07-14,AST-042,5.08,Inspection,Planned,North America,Integrated Gas,24995.0,1791341.0
2025-07-14,AST-047,1.75,Corrective,Planned,China,Upstream,8333.0,622695.0
2025-07-14,AST-048,2.43,Corrective,Planned,Africa,Chemicals & Products,3500.0,267358.0
2025-07-14,AST-049,8.48,Preventive,Unplanned,North America,Upstream,29585.0,2351943.0
2025-07-15,AST-002,9.71,Inspection,Planned,North America,Upstream,23650.0,1872552.0
2025-07-15,AST-005,5.69,Preventive,Planned,China,Integrated Gas,31909.0,2384758.0
2025-07-15,AST-010,1.54,Preventive,Planned,India,Upstream,2026.0,140081.0
2025-07-15,AST-011,1.44,Corrective,Planned,Middle East,Upstream,1968.0,157121.0
2025-07-15,AST-013,3.74,Turnaround,Planned,North America,Upstream,11342.0,897207.0
2025-07-15,AST-016,3.18,Preventive,Unplanned,North America,Upstream,5013.0,394280.0
2025-07-15,AST-017,4.61,Corrective,Planned,Middle East,Chemicals & Products,23543.0,1812494.0
2025-07-15,AST-022,2.38,Corrective,Unplanned,China,Upstream,6970.0,515886.0
2025-07-15,AST-023,7.32,Preventive,Unplanned,Europe,Upstream,10270.0,872294.0
2025-07-15,AST-024,5.34,Corrective,Planned,Africa,Integrated Gas,7560.0,632182.0
2025-07-15,AST-032,9.84,Corrective,Planned,Europe,Upstream,31864.0,2436971.0
2025-07-15,AST-036,22.33,Preventive,Planned,India,Integrated Gas,47408.0,4021571.5
2025-07-15,AST-039,7.06,Corrective,Planned,Europe,Integrated Gas,34421.0,2376645.0
2025-07-15,AST-042,2.88,Preventive,Planned,North America,Integrated Gas,13195.0,1120552.0
2025-07-15,AST-046,3.06,Preventive,Planned,Africa,Upstream,12968.0,884550.0
2025-07-15,AST-048,1.71,Inspection,Planned,Africa,Chemicals & Products,2561.0,164975.0
2025-07-16,AST-001,9.53,Corrective,Planned,India,Upstream,7602.67,626317.33
2025-07-16,AST-002,2.08,Preventive,Planned,North America,Upstream,5031.0,412092.0
2025-07-16,AST-009,3.81,Preventive,Planned,Europe,Upstream,6616.0,404104.0
2025-07-16,AST-012,3.28,Preventive,Planned,Africa,Upstream,15835.0,1232398.0
2025-07-16,AST-013,12.47,Corrective,Unplanned,North America,Upstream,47211.0,3664332.0
2025-07-16,AST-017,39.0,Preventive,Unplanned,Middle East,Chemicals & Products,94182.0,7433508.5
2025-07-16,AST-020,7.24,Corrective,Unplanned,China,Chemicals & Products,17547.0,1248284.0
2025-07-16,AST-021,2.51,Turnaround,Planned,Middle East,Chemicals & Products,12574.0,1023001.0
2025-07-16,AST-025,6.19,Corrective,Unplanned,North America,Upstream,37648.0,2954273.0
2025-07-16,AST-028,8.57,Inspection,Unplanned,North America,Integrated Gas,20030.0,1452697.0
2025-07-16,AST-032,2.93,Corrective,Planned,Europe,Upstream,10137.0,643203.0
2025-07-16,AST-034,5.79,Turnaround,Planned,Middle East,Upstream,9378.0,785311.0
2025-07-16,AST-036,3.32,Corrective,Planned,India,Integrated Gas,12872.0,887972.0
2025-07-16,AST-038,6.1,Corrective,Planned,North America,Integrated Gas,8015.0,615317.5
2025-07-16,AST-040,1.11,Corrective,Planned,Middle East,Integrated Gas,2284.0,178947.0
2025-07-16,AST-046,4.32,Corrective,Planned,Africa,Upstream,8584.0,614455.5
2025-07-16,AST-048,1.88,Preventive,Planned,Africa,Chemicals & Products,2603.0,194372.0
2025-07-17,AST-003,1.84,Preventive,Planned,Middle East,Upstream,8874.0,737828.0
2025-07-17,AST-004,1.99,Inspection,Planned,China,Upstream,7760.0,600136.0
2025-07-17,AST-006,22.36,Turnaround,Unplanned,Africa,Integrated Gas,111738.0,8017447.0
2025-07-17,AST-007,4.19,Inspection,Planned,India,Chemicals & Products,14545.0,1099422.0
2025-07-17,AST-009,6.35,Preventive,Planned,Europe,Upstream,12635.0,991082.0
2025-07-17,AST-019,2.84,Corrective,Planned,Africa,Upstream,7676.0,591450.0
2025-07-17,AST-023,13.53,Inspection,Unplanned,Europe,Upstream,8145.0,646193.5
2025-07-17,AST-025,12.17,Corrective,Planned,North America,Upstream,35030.5,2542824.5
2025-07-17,AST-026,11.99,Corrective,Planned,Middle East,Upstream,72257.0,4443687.0
2025-07-17,AST-028,9.27,Corrective,Unplanned,North America,Integrated Gas,22801.0,1754284.0
2025-07-17,AST-031,2.13,Corrective,Planned,China,Integrated Gas,10134.0,682457.0
2025-07-17,AST-036,5.26,Turnaround,Planned,India,Integrated Gas,18269.0,1165483.0
2025-07-17,AST-037,2.26,Preventive,Planned,Africa,Upstream,4253.0,288199.0
2025-07-17,AST-038,4.46,Corrective,Planned,North America,Integrated Gas,5540.0,422853.0
2025-07-17,AST-045,1.54,Preventive,Planned,India,Upstream,5678.0,419007.0
2025-07-17,AST-050,25.43,Preventive,Planned,North America,Upstream,38436.0,2573370.0
2025-07-18,AST-001,17.83,Preventive,Unplanned,India,Upstream,51710.0,3523478.0
2025-07-18,AST-006,7.42,Preventive,Unplanned,Africa,Integrated Gas,30205.0,2047602.0
2025-07-18,AST-008,0.19,Preventive,Planned,North America,Upstream,874.0,68397.0
2025-07-18,AST-009,5.16,Preventive,Planned,Europe,Upstream,8138.0,683233.0
2025-07-18,AST-018,5.04,Preventive,Planned,India,Integrated Gas,17079.0,1272101.0
2025-07-18,AST-023,29.09,Preventive,Planned,Europe,Upstream,21749.0,1698716.5
2025-07-18,AST-024,8.77,Preventive,Unplanned,Africa,Integrated Gas,15567.0,1268007.0
2025-07-18,AST-026,9.13,Corrective,Planned,Middle East,Upstream,26816.0,2060678.5
2025-07-18,AST-029,1.42,Corrective,Planned,Middle East,Integrated Gas,8838.0,552507.0
2025-07-18,AST-030,1.2,Preventive,Planned,China,Integrated Gas,5529.0,364328.0
2025-07-18,AST-034,1.73,Inspection,Planned,Middle East,Upstream,2345.0,147466.0
2025-07-18,AST-040,1.09,Preventive,Planned,Middle East,Integrated Gas,2109.0,141726.0
2025-07-18,AST-044,2.62,Inspection,Planned,China,Upstream,8171.0,579664.0
2025-07-18,AST-050,10.57,Preventive,Unplanned,North America,Upstream,11976.0,902763.0
2025-07-19,AST-002,19.47,Preventive,Unplanned,North America,Upstream,56678.0,4608239.0
2025-07-19,AST-004,1.67,Preventive,Planned,China,Upstream,5230.0,354253.0
2025-07-19,AST-007,0.81,Corrective,Planned,India,Chemicals & Products,2159.0,184814.0
2025-07-19,AST-018,13.22,Turnaround,Unplanned,India,Integrated Gas,46070.0,3118318.0
2025-07-19,AST-027,8.68,Corrective,Planned,China,Upstream,20842.0,1454102.5
2025-07-19,AST-032,5.14,Preventive,Unplanned,Europe,Upstream,18825.0,1515301.0
2025-07-19,AST-033,13.69,Preventive,Planned,India,Integrated Gas,15579.5,1135478.0
2025-07-19,AST-038,8.45,Preventive,Unplanned,North America,Integrated Gas,25635.0,1819478.0
2025-07-20,AST-004,0.36,Corrective,Planned,China,Upstream,1670.0,130062.0
2025-07-20,AST-005,2.21,Preventive,Planned,China,Integrated Gas,14040.0,975781.0
2025-07-20,AST-007,2.34,Corrective,Planned,India,Chemicals & Products,8707.0,544599.0
2025-07-20,AST-009,7.33,Preventive,Unplanned,Europe,Upstream,11396.0,791912.0
2025-07-20,AST-011,2.05,Preventive,Planned,Middle East,Upstream,3084.0,225346.0
2025-07-20,AST-015,16.46,Corrective,Planned,North America,Integrated Gas,22208.67,1668418.67
2025-07-20,AST-024,1.63,Turnaround,Unplanned,Africa,Integrated Gas,2891.0,224077.0
2025-07-20,AST-028,9.05,Corrective,Planned,North America,Integrated Gas,10824.0,810654.5
2025-07-20,AST-029,4.94,Corrective,Planned,Middle East,Integrated Gas,30729.0,2170332.0
2025-07-20,AST-037,6.79,Corrective,Planned,Africa,Upstream,6982.0,498628.0
2025-07-20,AST-038,25.64,Corrective,Planned,North America,Integrated Gas,30786.5,2176058.0
2025-07-20,AST-039,0.84,Corrective,Planned,Europe,Integrated Gas,3378.0,207035.0
2025-07-20,AST-044,23.73,Inspection,Planned,China,Upstream,30231.67,1989031.0
2025-07-20,AST-045,4.36,Corrective,Planned,India,Upstream,17232.0,1079885.0
2025-07-20,AST-046,3.6,Corrective,Planned,Africa,Upstream,15447.0,1015335.0
2025-07-20,AST-048,1.24,Corrective,Planned,Africa,Chemicals & Products,1411.0,119338.0
2025-07-20,AST-049,3.21,Preventive,Planned,North America,Upstream,11598.0,928870.0
2025-07-21,AST-002,5.49,Preventive,Planned,North America,Upstream,5265.67,381255.33
2025-07-21,AST-004,2.69,Preventive,Planned,China,Upstream,10101.0,724215.0
2025-07-21,AST-006,5.16,Corrective,Planned,Africa,Integrated Gas,13051.5,838558.5
2025-07-21,AST-008,4.52,Corrective,Planned,North America,Upstream,22830.0,1419417.0
2025-07-21,AST-009,1.68,Preventive,Planned,Europe,Upstream,3659.0,249917.0
2025-07-21,AST-017,2.35,Corrective,Planned,Middle East,Chemicals & Products,9368.0,601115.0
2025-07-21,AST-019,7.74,Preventive,Planned,Africa,Upstream,26465.0,1922225.0
2025-07-21,AST-026,0.65,Inspection,Planned,Middle East,Upstream,4640.0,326255.0
2025-07-21,AST-027,0.7,Corrective,Planned,China,Upstream,3467.0,270993.0
2025-07-21,AST-033,4.27,Corrective,Planned,India,Integrated Gas,10112.0,754072.0
2025-07-21,AST-036,9.09,Corrective,Planned,India,Integrated Gas,29214.0,2180774.0
2025-07-21,AST-037,4.97,Preventive,Planned,Africa,Upstream,8702.0,627598.0
2025-07-21,AST-042,3.28,Inspection,Planned,North America,Integrated Gas,19288.0,1470828.0
2025-07-21,AST-044,3.0,Corrective,Planned,China,Upstream,12435.0,804835.0
2025-07-22,AST-008,8.88,Preventive,Unplanned,North America,Upstream,22351.5,1519895.0
2025-07-22,AST-010,12.7,Preventive,Unplanned,India,Upstream,14629.0,1001091.0
2025-07-22,AST-013,9.99,Corrective,Unplanned,North America,Upstream,40735.0,2632574.0
2025-07-22,AST-015,5.13,Corrective,Unplanned,North America,Integrated Gas,22250.0,1412947.0
2025-07-22,AST-016,9.05,Corrective,Planned,North America,Upstream,8353.5,653000.5
2025-07-22,AST-018,1.87,Corrective,Planned,India,Integrated Gas,5912.0,403509.0
2025-07-22,AST-024,13.95,Preventive,Unplanned,Africa,Integrated Gas,20479.0,1496488.0
2025-07-22,AST-025,2.62,Turnaround,Unplanned,North America,Upstream,14418.0,1047328.0
2025-07-22,AST-031,11.75,Inspection,Unplanned,China,Integrated Gas,47323.0,2881044.0
2025-07-22,AST-034,6.26,Corrective,Planned,Middle East,Upstream,4887.5,359169.5
2025-07-22,AST-035,1.6,Corrective,Planned,Africa,Upstream,4325.0,338866.0
2025-07-22,AST-036,18.15,Preventive,Planned,India,Integrated Gas,66637.0,4916018.0
2025-07-22,AST-041,0.87,Corrective,Planned,India,Integrated Gas,6284.0,405142.0
2025-07-22,AST-042,19.22,Preventive,Planned,North America,Integrated Gas,50531.0,3387283.0
2025-07-22,AST-047,9.06,Preventive,Planned,China,Upstream,13961.0,1050741.0
2025-07-23,AST-002,4.87,Preventive,Unplanned,North America,Upstream,13036.0,894939.0
2025-07-23,AST-007,3.26,Corrective,Planned,India,Chemicals & Products,9843.0,700374.0
2025-07-23,AST-013,4.2,Preventive,Planned,North America,Upstream,13567.0,1044695.0
2025-07-23,AST-016,2.19,Preventive,Planned,North America,Upstream,3680.0,256524.0
2025-07-23,AST-018,4.6,Preventive,Planned,India,Integrated Gas,14766.0,1038627.0
2025-07-23,AST-019,1.1,Preventive,Planned,Africa,Upstream,3254.0,211463.0
2025-07-23,AST-021,5.72,Corrective,Planned,Middle East,Chemicals & Products,25327.0,1930309.0
2025-07-23,AST-023,3.21,Preventive,Planned,Europe,Upstream,5258.0,341105.0
2025-07-23,AST-027,7.76,Corrective,Unplanned,China,Upstream,39025.0,2443162.0
2025-07-23,AST-031,3.63,Corrective,Planned,China,Integrated Gas,14686.0,1046339.0
2025-07-23,AST-033,0.57,Preventive,Planned,India,Integrated Gas,1434.0,119457.0
2025-07-23,AST-039,0.89,Preventive,Planned,Europe,Integrated Gas,2681.0,185019.0
2025-07-23,AST-041,10.7,Corrective,Unplanned,India,Integrated Gas,47042.0,3620675.0
2025-07-23,AST-043,2.14,Corrective,Planned,North America,Upstream,9692.0,762894.0
2025-07-23,AST-044,1.89,Preventive,Planned,China,Upstream,6245.0,530202.0
2025-07-23,AST-047,1.62,Inspection,Planned,China,Upstream,9128.0,693800.0
2025-07-23,AST-050,0.99,Turnaround,Planned,North America,Upstream,1099.0,82938.0
2025-07-24,AST-008,6.33,Turnaround,Planned,North America,Upstream,35112.0,2400642.0
2025-07-24,AST-010,5.45,Preventive,Planned,India,Upstream,2948.0,219985.0
2025-07-24,AST-012,1.03,Preventive,Planned,Africa,Upstream,5317.0,350411.0
2025-07-24,AST-018,4.09,Preventive,Planned,India,Integrated Gas,14073.0,781136.0
2025-07-24,AST-023,17.38,Preventive,Unplanned,Europe,Upstream,24797.0,1702507.0
2025-07-24,AST-027,19.11,Corrective,Planned,China,Upstream,49374.5,4015717.0
2025-07-24,AST-032,19.16,Corrective,Unplanned,Europe,Upstream,51059.0,3045848.0
2025-07-24,AST-033,14.47,Corrective,Planned,India,Integrated Gas,17485.0,1264769.0
2025-07-24,AST-043,8.24,Corrective,Planned,North America,Upstream,23883.5,1649535.5
2025-07-24,AST-044,1.31,Preventive,Planned,China,Upstream,4802.0,294372.0
2025-07-24,AST-049,2.21,Inspection,Planned,North America,Upstream,7632.0,502538.0
2025-07-25,AST-002,6.89,Corrective,Unplanned,North America,Upstream,15260.0,1217104.0
2025-07-25,AST-004,2.53,Corrective,Planned,China,Upstream,9042.0,641335.0
2025-07-25,AST-016,3.9,Preventive,Planned,North America,Upstream,8282.0,558912.0
2025-07-25,AST-019,18.99,Preventive,Planned,Africa,Upstream,21400.0,1644735.0
2025-07-25,AST-020,23.0,Corrective,Planned,China,Chemicals & Products,19176.33,1500796.33
2025-07-25,AST-024,6.52,Corrective,Planned,Africa,Integrated Gas,8411.0,676993.0
2025-07-25,AST-025,4.36,Preventive,Planned,North America,Upstream,12331.5,840986.5
2025-07-25,AST-026,1.07,Preventive,Planned,Middle East,Upstream,4953.0,348129.0
2025-07-25,AST-030,7.13,Preventive,Planned,China,Integrated Gas,45760.0,3398252.0
2025-07-25,AST-034,5.45,Inspection,Planned,Middle East,Upstream,3778.5,272335.0
2025-07-25,AST-035,5.46,Corrective,Unplanned,Africa,Upstream,29780.0,2150764.0
2025-07-25,AST-048,3.12,Turnaround,Planned,Africa,Chemicals & Products,4480.0,363143.0
2025-07-26,AST-003,13.77,Turnaround,Planned,Middle East,Upstream,57433.0,3870300.0
2025-07-26,AST-005,6.59,Preventive,Planned,China,Integrated Gas,16843.0,1237738.5
2025-07-26,AST-008,1.96,Corrective,Planned,North America,Upstream,10483.0,760629.0
2025-07-26,AST-009,2.67,Inspection,Planned,Europe,Upstream,5053.0,387910.0
2025-07-26,AST-010,3.92,Inspection,Unplanned,India,Upstream,3577.0,252071.0
2025-07-26,AST-022,0.47,Corrective,Planned,China,Upstream,1034.0,77039.0
2025-07-26,AST-024,8.31,Corrective,Planned,Africa,Integrated Gas,7100.0,489076.0
